새주소,지번주소,좌표정보,좌표정보2,테마코드,콘텐츠_코드,언어셋,콘텐츠_명,시도명,구명,동명,산지여부,주_번지,부_번지,기타주소,전화번호,상세정보_값_1,상세정보_값_2,상세정보_값_3,상세정보_값_4,상세정보_값_5,상세정보_값_6,상세정보_값_7,상세정보_값_8,상세정보_값_9,상세정보_값_10,상세정보_값_11,상세정보_값_12,상세정보_값_13,상세정보_값_14,상세정보_값_15,상세정보_값_16,상세정보_값_17,상세정보_값_18,상세정보_값_19,상세정보_값_20,상세정보_이름_1,상세정보_이름_2,상세정보_이름_3,상세정보_이름_4,상세정보_이름_5,상세정보_이름_6,상세정보_이름_7,상세정보_이름_8,상세정보_이름_9,상세정보_이름_10,상세정보_이름_11,상세정보_이름_12,상세정보_이름_13,상세정보_이름_14,상세정보_이름_15,상세정보_이름_16,상세정보_이름_17,상세정보_이름_18,상세정보_이름_19,상세정보_이름_20,좌표데이터,좌표_타입,선_두께,테마_선_색상,키워드,등록일,수정일
서울특별시 동작구 흑석로 84 (흑석동중앙대학교),서울특별시 동작구 흑석동 221번지 중앙대학교,126.958953272,37.50696843,100115,ID000943,KOR,중앙문화예술관 대극장(중앙대학교 아트센터 대극장),,동작구,,,,,,02-820-5114,공연장,중앙대학교,,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 성균관로4길 42 (명륜2가),서울특별시 종로구 명륜2가 8-16번지,126.999738516,37.58479209,100115,ID000944,KOR,지즐 소극장,,종로구,,,,,,765-1776,공연장,,2012,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 대학로11길 39 (명륜4가영성빌딩),서울특별시 종로구 명륜4가 163번지 영성빌딩,126.999453948,37.582350908,100115,ID000945,KOR,진건아트홀,,종로구,,,,,,02-764-5557,공연장,,2014,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 돈화문로 94 (와룡동동원빌딩),서울특별시 종로구 와룡동 119-1번지 동원빌딩,126.990412705,37.576803008,100115,ID000946,KOR,창덕궁 소극장,,종로구,,,,,,02-742-7273,공연장,,2008.1,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 청계천로 279 (종로6가),서울특별시 종로구 종로6가 289-3번지,127.008745121,37.570061178,100115,ID000947,KOR,창선당 콘서트홀,,종로구,,,,,,02-2262-0139,공연장,,2014.2,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 동작구 사당로 143 (사당동대한예수교장로회총회신학원),서울특별시 동작구 사당동 200-1번지 대한예수교장로회총회신학원,126.966354854,37.488522856,100115,ID000950,KOR,총신대학교 콘서트홀,,동작구,,,,,,02-3479-0200,공연장,총신대학교,,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 중구 서소문로 88 (순화동중앙일보사건물),서울특별시 중구 순화동 7번지 중앙일보사건물,126.970956501,37.562039566,100115,ID000974,KOR,호암아트홀,,중구,,,,,,02-751-9607~10,공연장,,1985.5,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 동숭길 41 (동숭동),서울특별시 종로구 동숭동 1-150번지,127.004368102,37.580098625,100115,ID000975,KOR,호은아트홀,,종로구,,,,,,02-3673-1589,공연장,,,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 이화장길 72 (동숭동돈화빌딩),서울특별시 종로구 동숭동 199-33번지 돈화빌딩 돈화의원,127.004576353,37.578460077,100115,ID000976,KOR,환상극장,,종로구,,,,,,02-766-1222,공연장,,,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 동숭길 76 (동숭동),서울특별시 종로구 동숭동 50-42번지,127.004203926,37.581679563,100115,ID000977,KOR,훈아트홀 1관,,종로구,,,,,,02-747-7331,공연장,,2012,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 동숭길 76 (동숭동),서울특별시 종로구 동숭동 50-42번지,127.004203926,37.581679563,100115,ID000978,KOR,훈아트홀 2관,,종로구,,,,,,02-747-7331,공연장,,,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 성동구 성수일로 77 206호 (성수동1가서울숲IT밸리),서울특별시 성동구 성수동1가 13-164번지 서울숲IT밸리 206호,127.050552646,37.54735336,100115,ID000995,KOR,MC갤러리,,성동구,,,,,,517-4088/9088,갤러리,,,,,,,,,,,,,,,,,,,,분류,개관일,면적,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
와우산로 148 창무예술원,마포구 창전동 5-92,126.929660841,37.554122358,100115,ID000185,KOR,포스트극장,,마포구,,,,,,02-337-5961 ,공연장,208,74,200,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
와우산로 121 삼진제약사옥,마포구 서교동 338-8,126.927,37.554,100115,ID000186,KOR,에스제이비보이극장,,마포구,,,,,,02-323-5233,공연장,257.85,76.03,256,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
어울마당로 65,마포구 서교동 367-5,126.92101971,37.550991381,100115,ID000187,KOR,상상마당 라이브홀,,마포구,,,,,,02-330-6200,공연장,621.78,46.8,120,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
창전로 14 CJ아지트,마포구 신정동 145-9,126.930196684,37.544245702,100115,ID000188,KOR,씨제이아지트(CJ azit),,마포구,,,,,,02-3272-2616,공연장,441.6,46,140,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
신촌로20길 19,마포구 노고산동 33-22,126.938486301,37.554470296,100115,ID000189,KOR,소통홀,,마포구,,,,,,02-718-3487,공연장,229.02,39.89,100,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
대흥로20길 28,마포구 대흥동 30-3,126.945543821,37.549975437,100115,ID000190,KOR,마포아트센터 플레이맥,,마포구,,,,,,02-3274-8600,공연장,488.2,60,170,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
와우산로 157,마포구 서교동 327-9,126.929426758,37.555926582,100115,ID000191,KOR,소극장 산울림,,마포구,,,,,,02-334-5915,공연장,158.75,17.5,76,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
어울마당로 94-8,마포구 서교동 358-116,126.922144689,37.553105482,100115,ID000192,KOR,블루라이트 라이브 홀,,마포구,,,,,,02-336-0928,공연장,187.28,36,80,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
독막로2길 30,마포구 합정동 372-17,126.9142959,37.5472839,100115,ID000193,KOR,얘기 아트 시어터,,마포구,,,,,,,공연장,117.74,82.2,50,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
월드컵북로2길 49,마포구 동교동 158-2,126.923036341,37.557219352,100115,ID000194,KOR,가톨릭청년회관 CY씨어터,,마포구,,,,,,070-8668-5795,공연장,857.27,100.51,200,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
어울마당로 35,마포구 서교동 402-22,126.920118025,37.548476902,100115,ID000195,KOR,롤링홀,,마포구,,,,,,02-325-6071,공연장,292.22,66,80,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
양화로12길 6,마포구 서교동 395-152,126.91749342,37.551650775,100115,ID000196,KOR,프리즘,,마포구,,,,,,070-8150-2979,공연장,213.14,45,100,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
양화로16길 29,마포구 서교동 357-4,126.921229657,37.55325314,100115,ID000197,KOR,홍대난타극장,,마포구,,,,,,02-739-8288,공연장,1050,82.6,370,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
와우산로18길 30,마포구 서교동 360-14,126.924056692,37.5514569,100115,ID000198,KOR,Junyfore 디딤홀,,마포구,,,,,,02-3144-3225,공연장,196.69,32.4,100,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
홍익로 25,마포구 서교동 356-1,126.922102204,37.554427045,100115,ID000199,KOR,브이홀,,마포구,,,,,,02-338-0958,공연장,628.3,45.58,300,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
월드컵로26길 39,마포구 성산동 249-10,126.909917109,37.559470065,100115,ID000200,KOR,성미산마을극장,,마포구,,,,,,02-322-0345,공연장,314.46,71.5,98,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
포은로 14,마포구 합정동 393-18,126.909292037,37.549473812,100115,ID000201,KOR,불과얼음 뮤지컬 워크숍극장,,마포구,,,,,,02-596-5518,공연장,272.1,18.92,80,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
양화로 45,마포구 서교동 490,126.913518809,37.54912481,100115,ID000202,KOR,롯데카드 아트홀,,마포구,,,,,,1644-2961,공연장,1299.88,290.2,425,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
양화로 45,마포구 서교동 490,126.913518809,37.54912481,100115,ID000203,KOR,롯데카드 아트스페이스,,마포구,,,,,,1644-2961,공연장,860.14,34.1,255,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
독막로15길 3-12,마포구 상수동 313-3,126.921511237,37.548467714,100115,ID000204,KOR,아트홀 베짱이,,마포구,,,,,,02-322-4241,공연장,243.2,46,250,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
신촌로20길 20,마포구 노고산동 31-39,126.938242233,37.554360652,100115,ID000205,KOR,볼륨일레븐,,마포구,,,,,,02-711-0016,공연장,169.91,26.02,80,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
양화로 19,마포구 합정동 471,126.911,37.549,100115,ID000206,KOR,LIG아트홀,,마포구,,,,,,1544-3922,공연장,842.68,173.39,190,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
양화로 100-10,마포구 서교동 372-5,126.918968291,37.552508329,100115,ID000207,KOR,인디팍,,마포구,,,,,,010-4693-0312,공연장,191.49,33,220,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
와우산로 117 eG PLUS 오피스텔,마포구 서교동 338-39,126.926380997,37.553619294,100115,ID000208,KOR,김대범소극장,,마포구,,,,,,02-324-1421,공연장,141.74,33,99,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
목동서로 367,양천구 신정동 322,126.86324644,37.516547057,100115,ID000209,KOR,양천문화회관,,양천구,,,,,,02-2646-5870,공연장,675,279,760,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
목동서로 143,양천구 목1동 918,126.875468634,37.530734264,100115,ID000210,KOR,목동청소년수련관,,양천구,,,,,,02-2642-1318,공연장,363,49.5,337,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
목동동로 233,양천구 목동 923-5,126.871490442,37.526956732,100115,ID000211,KOR,브로드홀(방송회관),,양천구,,,,,,02-2647-8175,공연장,288,84,375,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
오목로 169,양천구 신정4동 917-21,126.856194626,37.525208755,100115,ID000212,KOR,드라폼(Draform),,양천구,,,,,,1600-7393,공연장,127.25,21.6,72,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
우장산로 66,강서구 내발산동 산 19-1,126.841617938,37.551957274,100115,ID000213,KOR,강서구민회관  우장홀,,강서구,,,,,,02-3664-6046,공연장,678,171,609,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
가마산로25길 33,구로구 구로5동 102,126.88953963,37.496946013,100115,ID000214,KOR,구로구민회관  대강당,,구로구,,,,,,02-860-2593,공연장,3586,112,545,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
테헤란로87길 58,강남구 삼성동 159,127.058804391,37.512515838,100115,ID000275,KOR,코엑스아티움(코엑스아트움),,강남구,,,,,,02-6000-0114,공연장,3130,280,808,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
언주로 844,강남구 신사동 634-10,127.033848811,37.525641072,100115,ID000276,KOR,윤당아트홀  1관,,강남구,,,,,,02-546-8095,공연장,223.5,83.87,259,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
언주로 844,강남구 신사동 634-10,127.034,37.526,100115,ID000277,KOR,윤당아트홀  2관,,강남구,,,,,,02-546-8095,공연장,122.5,46.66,146,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
도산대로27길 43,강남구 신사동 566-31,127.027360981,37.522774986,100115,ID000278,KOR,오퍼스홀,,강남구,,,,,,02-3461-1206 ,공연장,352.29,61.1,135,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
봉은사로 446 올림푸스타워 A동,강남구 삼성동 114-9,127.048421358,37.511327468,100115,ID000279,KOR,올림푸스홀,,강남구,,,,,,02-6255-3270,공연장,401.38,83.98,238,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
선릉로 806,강남구 청담동 86,127.039601859,37.523859407,100115,ID000280,KOR,일지아트홀,,강남구,,,,,,02-6927-5076,공연장,623,123,240,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
학동로 171,강남구 논현동 58-3,127.029163429,37.514124644,100115,ID000281,KOR,삼익피아노홀,,강남구,,,,,,070-7931-0650,공연장,400.91,63.76,125㎡,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
도산대로51길 40,강남구 신사동 657-32,127.038279134,37.52574418,100115,ID000282,KOR,로데오극장,,강남구,,,,,,02-511-1776,공연장,217.02,11.55,107㎡,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
논현로161길 20,강남구 신사동 569-2,127.026494479,37.523697463,100115,ID000283,KOR,더  블루블랙 전용극장,,강남구,,,,,,02-548-1206,공연장,220.2,56.2,113,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
선릉로 805,강남구 신사동 666-9,127.0390072,37.5241103,100115,ID000284,KOR,크크,,강남구,,,,,,,공연장,436,29.6,153.4,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
백제고분로42길 5,송파구 송파동 113-2,127.109765553,37.505896399,100115,ID000285,KOR,송파여성문화회관  소극장,,송파구,,,,,,02-2203-3330,공연장,432,60,180,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로 240,송파구 잠실동 40-1,127.097925924,37.51128341,100115,ID000286,KOR,롯데월드 야외공연장(호반무대),,송파구,,,,,,02-411-2000,공연장,440,69,503,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로 240,송파구 잠실동 40-1,127.097925924,37.51128341,100115,ID000287,KOR,롯데월드  가든스테이지,,송파구,,,,,,02-411-2000,공연장,121744,431,350,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로 240,송파구 잠실동 40-1,127.097925924,37.51128341,100115,ID000288,KOR,롯데월드  마술극장,,송파구,,,,,,02-411-2000,공연장,297,39,117,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로 240,송파구 잠실동 40-1,127.097925924,37.51128341,100115,ID000289,KOR,환상의  오딧세이,,송파구,,,,,,02-411-2000,공연장,1002,98,292,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
올림픽로 240,송파구 잠실동 40-1,127.097925924,37.51128341,100115,ID000290,KOR,롯데월드  예술극장,,송파구,,,,,,02-411-2000,공연장,1308,150,466,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
올림픽로 240,송파구 잠실동 40-1,127.097925924,37.51128341,100115,ID000291,KOR,샤롯데  씨어터,,송파구,,,,,,1644-0078,공연장,3031,840,1227,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로 424,송파구 방이동 88-2,127.126031536,37.517016698,100115,ID000292,KOR,우리금융아트홀,,송파구,,,,,,02-410-1662,공연장,5778,577,1135,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로 424 올림픽공원,송파구 방이동 88,127.116150158,37.521030738,100115,ID000294,KOR,올림픽홀,,송파구,,,,,,02-410-1663,공연장,4390,499,2452,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로 424 올림픽공원,송파구 방이동 88,127.116150158,37.521030738,100115,ID000295,KOR,뮤즈라이브,,송파구,,,,,,02-410-1114,공연장,866,63,240,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
잠원로 51,서초구 잠원동 70-2,127.007421514,37.509234316,100115,ID000296,KOR,엔씨소극장,,서초구,,,,,,,공연장,211,58,비지정석,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
올림픽로 424 올림픽공원,송파구 방이동 88,127.116150158,37.521030738,100115,ID000297,KOR,K-아트홀(태권도공연장),,송파구,,,,,,02-410-1114,공연장,7084,334,493,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
동남로 870,강동구 상일동 477,127.157503438,37.551119156,100115,ID000298,KOR,강동아트센터  대극장 한강,,강동구,,,,,,02-440-0500,공연장,1948,350,850,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
동남로 870,강동구 상일동 산 46-2,127.157503438,37.551119156,100115,ID000299,KOR,강동아트센터  소극장 드림,,강동구,,,,,,02-440-0500,공연장,495,175,250,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
성내로6길 16,강동구 성내동 556-1,127.12243725,37.529171767,100115,ID000300,KOR,강동어린이회관(아이누리홀),,강동구,,,,,,02-486-3516~8,공연장,469,156,177,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
올림픽로 930,강동구 암사동 116-22,127.133343523,37.563451203,100115,ID000301,KOR,암사어린이극장,,강동구,,,,,,02-481-8808,공연장,208,48,287,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
성안로 30,강동구 성내동 435-9,127.130313362,37.526291015,100115,ID000302,KOR,호원아트홀,,강동구,,,,,,02-482-8794,공연장,1859,88,456,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
덕수궁길 61,중구 서소문동 37,126.974424229,37.564300746,100115,ID000303,KOR,서울시립미술관,,중구,,,,,,02-2124-8800,미술관,3106,,,,,,,,,,,,,,,,,,,분류,면적(㎡),,,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
새문안로 55,종로구 신문로2가 2-1,126.968817679,37.570749423,100115,ID000304,KOR,서울시립미술관경희궁분관,,종로구,,,,,,02-723-2491,미술관,1478,,,,,,,,,,,,,,,,,,,분류,면적(㎡),,,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
남부순환로 2080,관악구 남현동 1059-13,126.979547198,37.476164009,100115,ID000305,KOR,서울시립미술관남서울분관,,관악구,,,,,,02-598-6247,미술관,545,,,,,,,,,,,,,,,,,,,분류,면적(㎡),,,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
임정로 26,용산구 효창동 255,126.96029935,37.54516887,100115,ID000371,KOR,백범김구기념관,,용산구,,,,,,02-799-3400,기념관,사립(법인),2003.11.21,김구유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
돈화문로 71,종로구 와룡동 164-2,126.990627393,37.574886401,100115,ID000372,KOR,떡박물관,,종로구,,,,,,02-741-5447,박물관,사립(법인),2007.10.18,떡.부엌자재,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
삼양로149가길 53,강북구 우이동 86-4,127.008629783,37.653663992,100115,ID000373,KOR,박을복자수박물관,,강북구,,,,,,02-990-7000,박물관,사립(법인),2010.2.11,자수생활사,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로35길 137 한국광고문화회관,송파구 신천동 7-11,127.099228932,37.515834366,100115,ID000397,KOR,한국광고박물관,,송파구,,,,,,02-2144-0116,박물관,사립(법인),2012.2.15,광고,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
세종대로 135-5,중구 태평로1가 62-12,126.97640518,37.568583297,100115,ID000398,KOR,한국금융사박물관,,중구,,,,,,02-738-6806,박물관,사립(법인),2006.4.17,화폐종류,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
구로중앙로 134,구로구 구로5동 501,126.884092732,37.499897004,100115,ID000217,KOR,상상나눔씨어터(예술나무씨어터),,구로구,,,,,,1661-5054,공연장,437,192,278,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
경인로 662,구로구 신도림동 692,126.888880318,37.50858272,100115,ID000218,KOR,통통이소극장,,구로구,,,,,,02-2211-3000,공연장,133,25,93,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
경인로 662,구로구 신도림동 692,126.888880318,37.50858272,100115,ID000219,KOR,스페이스신도림(디큐브아트센터),,구로구,,,,,,02-2211-3000,공연장,1802,258,500,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
